Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,whois,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
umodfplsuf.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
ipfs.runfission.com,0,0,1,2,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
oilp-1d51f.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
dnf1n5.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
btconnect.servcligp.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
hotmail-104081.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
bafybeifbl2jiawyiafklwv3luxaijs4rb3fdb5urelatfryxdmjzhilopy.ipfs.cf-ipfs.com,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
u6af41.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
sjdan545aghjh.work.gd,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
vr.onfineby.click,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
help-center100.crabdance.com,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0.0,1
deregenbooglievegem.be,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
site9611368.92.webydo.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
bafybeia4ssqfhhks3to6dlgnq73priozxf2swichtetflsfi37f3atrbke.ipfs.dweb.link,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
departamentoparala--seguridadbisas.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
senecaedizioni-1316850103.cos.eu-frankfurt.myqcloud.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
pancake-frontend-dejmy38ut-chefilip.vercel.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
bafybeiguhlphqo2ssaqm5iflqnmzjutylzrjthjmonsf7ox3nnpmper5nq.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
issueapealformefeedback.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
nftstorage.link,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
krzysztofgaw.lenamaja.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.0,1
doc-0sign.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
nhanquafreefire.gerana.io.vn,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
email.mail3.smartrmail.co,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
help-id-28716762458703.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
centro-activation-metaa.liveblog365.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1
gateway.ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
esssschhh.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,,1
webmail-105715.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
bio.site,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
infura-ipfs.io,0,0,1,3,0,0,0,1,0,1,1,0,1,1,1,0,0.0,1
insightmatrixpage.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,1
pepperprintonline.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
pangolin-asset.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0.0,1
americanasapp23.com,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
eduardo.bmatelski.com.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
shop-dpd.8675532.xyz,0,0,0,3,0,0,0,1,0,1,0,0,1,1,1,1,0.0,1
bafybeibjwf67ygzhtjykve7oxvfm7thaqi3uqowqhy3ehpd3tzfpjqeneq.ipfs.cf-ipfs.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
ofgem-ukportal.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
beacons.ai,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
paxful-save.us,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
ubeaatsee.com.aayy000.top,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
98-71-131-97.cprapid.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
help-center244.crabdance.com,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
urlz.fr,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
sp838969.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
amazon-gfhtyikyu.mrbasic.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
bankjuliusbaer.tbs.aon.com,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0.0,1
autostadler.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
hidden-waterfall-7ca9.6f8ox4my.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
fewgsfsaf.mrslove.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
post.com.l6avvl1m9qfavwecvi10.bow11frp.club,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1.0,1
bafybeig3ev7fnjp6yf27eeln3zivayvjctvkuor4tppzou3tpttzgppmqu.ipfs.nftstorage.link,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
orz.endics.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
site9611614.92.webydo.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
dev-banco-fassil22.pantheonsite.io,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
cf-ipfs.com,0,0,1,3,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
auth01-m.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
paymentnotificationnow.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
onedrivefiles89.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
managehosting.arearuba.46-19-68-144.cprapid.com,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
secure-runescape.xgm.rnp.mybluehost.me,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
aryt5s.icu,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
xn--80afebpjirbntcmo.xn--p1ai,0,0,1,4,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
hostpoint.kongsten.no,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
irs-government-taxes.resume7.xyz,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
sh8mnq.cyou,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
conceptlive.in,0,0,0,4,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
pichinchax.sistema2.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
05-03-v9-e95hrg-8wegfq0-cv0w84gf-0w8gf-8gf.obs.ap-southeast-3.myhuaweicloud.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
gilda.celmierowski.nieruchomosci.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
outlook-106603.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
login.733326.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1.0,1
spintechnos.com,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
miamiappellatelawyer-1318334846.cos.ap-tokyo.myqcloud.com,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
pub-c134e2758516445cb8537357d17ce4dc.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
rwbby-18ae0.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
africarisesafaris.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
bafybeicz3pj3jehzimdo73pcjlslxosgpln3lydevrfgqm22vedkhyuam4.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
page-service-center-en-us.github.io,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
ipfs.io,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
fbsupport-100032423423423.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,,1
zany-amazing-salt.glitch.me,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
ciitlab.elfak.ni.ac.rs,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
pocketcacd.co.jp.drgugb.top,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
5n002ad8j5.live,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
bafybeigteonk54ju5knuwoz2ben25tgeunp2jjuefbr4eq5no45ycezdva.ipfs.dweb.link,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
deep.forexworldoffim.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
a9da233d-ff89-43da-928b-0005e632cb22.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
svargast.melonwoodhomes.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
infura-ipfs.io,0,0,1,2,0,0,0,1,0,1,1,0,1,1,1,0,0.0,1
koyamatou-co.aio.intelligentpower.com.cn,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,,1
brave-lederberg.35-193-189-124.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
kaliteserverip.com,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
gfdhdfuyh.vizvaz.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
pub-f963d29c502142f5b94ff4877a2f8df5.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
49.51.43.12,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0.0,1
car--puntarental.repl.co,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
tytkdse4uj.mefound.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
video3w.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
a0840073.xsph.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
4everland.io,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
fewghrfa.2waky.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
paxfulvip.vip,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
ow.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
afestadenatalfeliz.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
at-t-mail.sitey.me,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
dev-caonline1.pantheonsite.io,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
oneringnetworksjobs-dot-inlaid-micron-380216.uk.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,,1
dbspaylah.vin,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
webmail-100731.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
nftstorage.link,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
newyear2023.xn--napth-351b.vn,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
godsshocker.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
auta-handei.pl,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
mywebmail-4238849.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
smbc-lthaa.shop,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
info.139-144-54-216.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
vbxcbxrhd.longmusic.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
violation-page-issues-5ab20.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
stage.orivet.com,0,1,1,2,0,0,1,0,0,1,0,1,1,1,1,1,0.0,1
jreast.co.jp.card.servicelist.tptj.net,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0.0,1
sp248916.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
ipfs.eth.aragon.network,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
bafybeiaj6ogyxm2kn5x2guczfokmacvhefvepsrpsxuksl75ymbdl2keda.ipfs.cf-ipfs.com,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
cross-webmedia.com,0,0,0,3,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1
uutapptitude.fun,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
ipfs.io,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
cf-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
43.159.48.238,0,0,1,3,1,0,0,0,0,1,1,1,1,1,1,1,0.0,1
metafb-shf4839.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0.0,1
bt-100198.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
bravecto.su,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
toutch55.github.io,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
bafkreial3ypwqb6k33finuvbignmoszrzkgfjykrecivklokijay5pcopq.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
sucursalsdsfd454.asdwdwed.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
wild-haze-9c34.plh8214d8v.workers.dev,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
dishastanerandevu.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
frosty-kalam.151-80-13-4.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
51.75.202.243,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,1,0.0,1
lsfbwebh.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,,1
mallexchange.eu,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
app.185-216-71-85.cprapid.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
account.smba.hwllvx.cn,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
amazon.mhgwda.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
csmoneey.monster,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
sky-106684.square.site,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
wonderful-ramanujan.35-91-133-237.plesk.page,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
cloud-purchase-399b.w9ogeoyl.workers.dev,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
zbzzg2.xyz,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
gsbtest.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0.0,1
napa.hn,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
nftstorage.link,0,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,0.0,1
meta-advertising-check215047.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
attmail-108099.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
bafybeie2eoyydmwnhi4w7ufgflcm3smothyb7qpasna5ryl5xlrzpwncsu.ipfs.4everland.io,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
ipfs.best-practice.se,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
cba-reset-au.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
andylopez.com.ar,0,0,0,4,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
pub-1a282a45be37473684116312dd030cbf.r2.dev,0,0,1,2,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
meta-for-business-case-dab4a.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
findagain.de,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
rectify-assets-dapps.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
tos-request-review.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
ipfs.io,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
bafkreibc7q3epms2gowmc2otjatgcmu7jojwopodlyf63vkgfk33xu5joe.ipfs.infura-ipfs.io,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,1
pellcal.cl,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
hotmail-109635.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
travelinspiration.za.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,,1
bafybeieufkg6q6b3iidzm3h6kletopl3ow4wftsg5vgqbq4sidoonp5zdu.ipfs.nftstorage.link,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
is.gd,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0.0,1
livelo-programa-de-recompensas.brazilsouth.cloudapp.azure.com,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
wh284c.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
cf-ipfs.com,0,0,1,3,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
khakianchoredline.cnico24142.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
scottelectricalsolution.com,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0.0,1
hiuhfutfhiu.2waky.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
promehome.com,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
mail-terra-com-br-login.clicketcloud.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
confima-datosbn.vastserve.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
webmail-104710.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
user-olivierclemot.flazio.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0.0,1
pub-a7aa109e9db04b97ba2fc89747a05209.r2.dev,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
excel8-d64bc.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
oed.migracjpl.pl,0,1,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
kqizv.top,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
yahoo657.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,,1
taplink.cc,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
whatisamattwalsh.tk,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
fsgmeta.com,0,0,0,3,0,0,0,0,0,1,1,0,0,1,1,0,1.0,1
vx5be6.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
smbc-uuk5.shop,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
dqwgergfsd.justdied.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
contact-for-case-reply-xj21.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,1
dik.si,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
cf-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,0,0.0,1
hotmail-106139.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
pdftocef.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,1
credem-acc.87-120-37-67.cprapid.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
tazminmarket.com,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0.0,1
cloudflare-ipfs.com,0,0,1,2,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
etwfdsf.zzux.com,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,1
direct.smbe.co.jp.zgsh.cloud,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
bi-personas.online1-app.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
grtehtrhfs.mrslove.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
gateway.pinata.cloud,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
zuui79.csb.app,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0.0,1
wmylz.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
dynamic-deffser.duckdns.org,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
dawn.szczur.warszawa.pl,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
adcd138a-134b-4600-b72c-9ba5b307b367.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
swapconepoocoin.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,,1
direct-sntb.aquasolvetech.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
vagnercorrea.adv.br,0,0,0,2,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
lipovei-ct.wp.stdev.ro,0,0,0,2,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
gvqonmnnut.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
ssnn.cfd,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
fish.pp9m.in,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0.0,1
pvx7i9f.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
sweetteamarketer.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
sk0zb0.25u.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0.0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
caseid10089156894156980.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,1
presskit.cosacommotion.com,0,0,1,4,0,0,1,0,0,1,0,0,1,1,1,1,0.0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,1,1,1,0.0,1
cf-ipfs.com,0,0,1,3,0,0,0,1,0,1,0,1,0,1,1,0,0.0,1
gateway.lighthouse.storage,0,0,1,2,0,0,0,0,0,1,1,1,0,1,1,0,0.0,1
btcserchange.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0.0,1
online-servicio.savs1.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0.0,1
jpwetransfer4.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,1
t.co,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0.0,1
sp962479.sitebeat.crazydomains.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
tmc5799.wixsite.com,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,,1
tele-gram22.cc,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
slfcu73.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
mail-104925.weeblysite.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0.0,1
bafybeifsmarhvjhsjabd2g5lmhesvkphcoktfnhbyenu2iil46kycinvqy.ipfs.infura-ipfs.io,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,1
8b765bdb-fcb3-48f4-9136-28e7c5e8891d.id.repl.co,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
shorturl.at,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
etbsgx.webwave.dev,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0.0,1
syncswap-app.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0.0,1
melodicuselessslo--ajsndaj.repl.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0.0,1
educaircentrefr.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,,1
